time,open,high,low,close,volume
2018-04-19 09:21:00+00:00,239.563543289,239.563543289,239.536882658,239.536882658,482.0
2018-04-19 09:22:00+00:00,239.545769535,239.545769535,239.527995781,239.536882658,1351.0
2018-04-19 09:23:00+00:00,239.527995781,239.527995781,239.456900765,239.456900765,61449.0
2018-04-19 09:24:00+00:00,239.465787642,239.483561396,239.456900765,239.474674519,12755.0
2018-04-19 09:25:00+00:00,239.483561396,239.50133515,239.465787642,239.465787642,4417.0
2018-04-19 09:26:00+00:00,239.465787642,239.465787642,239.439127011,239.439127011,18257.0
2018-04-19 09:27:00+00:00,239.439127011,239.456900765,239.421353257,239.456900765,14102.0
2018-04-19 09:28:00+00:00,239.474674519,239.492448273,239.465787642,239.474674519,10144.0
2018-04-19 09:29:00+00:00,239.474674519,239.599090797,239.474674519,239.599090797,48003.0
2018-04-19 09:30:00+00:00,239.581317043,239.625751428,239.563543289,239.625751428,87124.0
2018-04-19 09:31:00+00:00,239.581317043,239.705733321,239.536882658,239.696846444,605477.0
2018-04-19 09:32:00+00:00,239.714620198,239.76794146,239.625751428,239.670185813,331322.0
2018-04-19 09:33:00+00:00,239.67907269,239.687959567,239.563543289,239.581317043,185489.0
2018-04-19 09:34:00+00:00,239.581317043,239.714620198,239.50133515,239.536882658,289840.0
2018-04-19 09:35:00+00:00,239.510222027,239.527995781,239.261389471,239.305823856,376672.0
2018-04-19 09:36:00+00:00,239.305823856,239.314710733,239.128086316,239.136973193,233908.0
2018-04-19 09:37:00+00:00,239.128086316,239.23472884,239.110312562,239.208068209,207600.0
2018-04-19 09:38:00+00:00,239.199181332,239.394692626,239.199181332,239.394692626,263656.0
2018-04-19 09:39:00+00:00,239.394692626,239.510222027,239.332484487,239.465787642,308194.0
2018-04-19 09:40:00+00:00,239.465787642,239.50133515,239.41246638,239.465787642,193348.0
2018-04-19 09:41:00+00:00,239.465787642,239.545769535,239.41246638,239.439127011,167622.0
2018-04-19 09:42:00+00:00,239.41246638,239.439127011,239.341371364,239.350258241,180795.0
2018-04-19 09:43:00+00:00,239.341371364,239.421353257,239.279163225,239.288050102,238749.0
2018-04-19 09:44:00+00:00,239.279163225,239.296936979,239.128086316,239.279163225,240874.0
2018-04-19 09:45:00+00:00,239.261389471,239.314710733,239.136973193,239.181407578,160263.0
2018-04-19 09:46:00+00:00,239.181407578,239.23472884,239.021443792,239.0569913,246385.0
2018-04-19 09:47:00+00:00,239.065878177,239.163633824,239.065878177,239.14586007,174679.0
2018-04-19 09:48:00+00:00,239.128086316,239.136973193,239.074765054,239.110312562,143773.0
2018-04-19 09:49:00+00:00,239.101425685,239.101425685,238.985896284,238.994783161,252449.0
2018-04-19 09:50:00+00:00,239.003670038,239.101425685,238.959235653,239.083651931,240619.0
2018-04-19 09:51:00+00:00,239.0569913,239.065878177,238.905914391,238.914801268,353368.0
2018-04-19 09:52:00+00:00,238.905914391,238.959235653,238.888140637,238.941461899,128094.0
2018-04-19 09:53:00+00:00,238.941461899,238.985896284,238.888140637,238.96812253,143327.0
2018-04-19 09:54:00+00:00,238.96812253,239.074765054,238.941461899,239.0569913,254892.0
2018-04-19 09:55:00+00:00,239.083651931,239.199181332,239.074765054,239.190294455,274360.0
2018-04-19 09:56:00+00:00,239.181407578,239.23472884,239.136973193,239.225841963,168587.0
2018-04-19 09:57:00+00:00,239.216955086,239.252502594,239.154746947,239.172520701,207095.0
2018-04-19 09:58:00+00:00,239.172520701,239.270276348,239.154746947,239.252502594,105836.0
2018-04-19 09:59:00+00:00,239.23472884,239.279163225,239.208068209,239.270276348,107083.0
2018-04-19 10:00:00+00:00,239.270276348,239.376918872,239.252502594,239.359145118,160943.0
2018-04-20 09:00:00+00:00,239.074765054,239.083651931,239.021443792,239.021443792,0.0
2018-04-20 09:01:00+00:00,239.039217546,239.136973193,239.039217546,239.136973193,26128.0
2018-04-20 09:02:00+00:00,239.14586007,239.14586007,239.101425685,239.128086316,2902.0
2018-04-20 09:03:00+00:00,239.136973193,239.136973193,238.985896284,238.985896284,31952.0
2018-04-20 09:04:00+00:00,238.994783161,239.030330669,238.994783161,239.030330669,15262.0
2018-04-20 09:05:00+00:00,239.012556915,239.065878177,239.012556915,239.065878177,2792.0
2018-04-20 09:06:00+00:00,239.083651931,239.083651931,239.0569913,239.0569913,675.0
2018-04-20 09:07:00+00:00,239.083651931,239.083651931,239.012556915,239.012556915,1173.0
2018-04-20 09:08:00+00:00,239.039217546,239.039217546,238.977009407,238.977009407,4255.0
2018-04-20 09:09:00+00:00,238.96812253,238.96812253,238.932575022,238.950348776,15308.0
2018-04-20 09:10:00+00:00,238.950348776,238.977009407,238.941461899,238.950348776,17666.0
2018-04-20 09:11:00+00:00,238.96812253,238.985896284,238.959235653,238.985896284,7235.0
2018-04-20 09:12:00+00:00,238.994783161,239.003670038,238.96812253,239.003670038,1975.0
2018-04-20 09:13:00+00:00,239.012556915,239.048104423,239.012556915,239.048104423,4080.0
2018-04-20 09:14:00+00:00,239.039217546,239.048104423,239.039217546,239.039217546,22789.0
2018-04-20 09:15:00+00:00,239.048104423,239.0569913,239.012556915,239.021443792,17820.0
2018-04-20 09:16:00+00:00,239.048104423,239.048104423,238.994783161,238.994783161,7329.0
2018-04-20 09:17:00+00:00,239.012556915,239.030330669,239.012556915,239.030330669,3178.0
2018-04-20 09:18:00+00:00,239.039217546,239.101425685,239.030330669,239.101425685,15991.0
2018-04-20 09:19:00+00:00,239.119199439,239.172520701,239.101425685,239.172520701,50679.0
2018-04-20 09:20:00+00:00,239.181407578,239.181407578,239.136973193,239.163633824,33850.0
2018-04-20 09:21:00+00:00,239.172520701,239.216955086,239.172520701,239.181407578,22435.0
2018-04-20 09:22:00+00:00,239.181407578,239.190294455,239.181407578,239.181407578,12987.0
2018-04-20 09:23:00+00:00,239.172520701,239.190294455,239.119199439,239.128086316,45874.0
2018-04-20 09:24:00+00:00,239.136973193,239.14586007,239.110312562,239.136973193,29304.0
2018-04-20 09:25:00+00:00,239.14586007,239.14586007,239.030330669,239.074765054,66679.0
2018-04-20 09:26:00+00:00,239.074765054,239.101425685,239.0569913,239.101425685,18839.0
2018-04-20 09:27:00+00:00,239.101425685,239.101425685,239.0569913,239.092538808,4017.0
2018-04-20 09:28:00+00:00,239.101425685,239.101425685,239.012556915,239.074765054,16628.0
2018-04-20 09:29:00+00:00,239.074765054,239.074765054,238.861480006,238.897027514,190769.0
2018-04-20 09:30:00+00:00,238.905914391,238.96812253,238.897027514,238.914801268,190291.0
2018-04-20 09:31:00+00:00,238.941461899,239.110312562,238.888140637,239.0569913,945242.0
2018-04-20 09:32:00+00:00,239.048104423,239.0569913,238.950348776,238.96812253,316354.0
2018-04-20 09:33:00+00:00,238.959235653,239.048104423,238.897027514,238.985896284,151151.0
2018-04-20 09:34:00+00:00,238.959235653,238.977009407,238.799271867,238.799271867,170729.0
2018-04-20 09:35:00+00:00,238.772611236,238.817045621,238.639308081,238.665968712,298683.0
2018-04-20 09:36:00+00:00,238.665968712,238.728176851,238.594873696,238.61264745,304163.0
2018-04-20 09:37:00+00:00,238.61264745,238.630421204,238.532665557,238.603760573,272801.0
2018-04-20 09:38:00+00:00,238.603760573,238.603760573,238.52377868,238.577099942,304519.0
2018-04-20 09:39:00+00:00,238.568213065,238.577099942,238.479344295,238.514891803,450894.0
2018-04-20 09:40:00+00:00,238.514891803,238.621534327,238.479344295,238.621534327,372212.0
2018-04-20 09:41:00+00:00,238.603760573,238.657081835,238.532665557,238.639308081,324868.0
2018-04-20 09:42:00+00:00,238.630421204,238.754837482,238.630421204,238.692629343,157406.0
2018-04-20 09:43:00+00:00,238.674855589,238.674855589,238.559326188,238.585986819,135898.0
2018-04-20 09:44:00+00:00,238.594873696,238.594873696,238.497118049,238.506004926,131538.0
2018-04-20 09:45:00+00:00,238.497118049,238.550439311,238.417136156,238.417136156,81695.0
2018-04-20 09:46:00+00:00,238.43490991,238.506004926,238.381588648,238.43490991,196518.0
2018-04-20 09:47:00+00:00,238.43490991,238.497118049,238.408249279,238.426023033,153584.0
2018-04-20 09:48:00+00:00,238.426023033,238.541552434,238.408249279,238.532665557,259585.0
2018-04-20 09:49:00+00:00,238.532665557,238.541552434,238.479344295,238.488231172,302977.0
2018-04-20 09:50:00+00:00,238.479344295,238.52377868,238.461570541,238.497118049,152986.0
2018-04-20 09:51:00+00:00,238.514891803,238.639308081,238.514891803,238.639308081,925785.0
2018-04-20 09:52:00+00:00,238.639308081,238.674855589,238.52377868,238.52377868,105296.0
2018-04-20 09:53:00+00:00,238.52377868,238.559326188,238.390475525,238.408249279,255827.0
2018-04-20 09:54:00+00:00,238.408249279,238.443796787,238.34604114,238.354928017,179543.0
2018-04-20 09:55:00+00:00,238.354928017,238.417136156,238.328267386,238.337154263,189500.0
2018-04-20 09:56:00+00:00,238.337154263,238.443796787,238.337154263,238.337154263,92472.0
2018-04-20 09:57:00+00:00,238.328267386,238.461570541,238.319380509,238.452683664,100871.0
2018-04-20 09:58:00+00:00,238.443796787,238.461570541,238.354928017,238.426023033,114014.0
2018-04-20 09:59:00+00:00,238.426023033,238.497118049,238.399362402,238.470457418,146334.0
2018-04-20 10:00:00+00:00,238.470457418,238.541552434,238.443796787,238.541552434,127767.0
2018-04-23 09:00:00+00:00,237.608430349,237.617317226,237.608430349,237.617317226,135.0
2018-04-23 09:01:00+00:00,237.608430349,237.608430349,237.581769718,237.581769718,626.0
2018-04-23 09:02:00+00:00,237.581769718,237.581769718,237.54622221,237.54622221,6143.0
2018-04-23 09:03:00+00:00,237.54622221,237.54622221,237.519561579,237.528448456,3058.0
2018-04-23 09:04:00+00:00,237.519561579,237.555109087,237.519561579,237.555109087,2621.0
2018-04-23 09:05:00+00:00,237.555109087,237.563995964,237.501787825,237.519561579,5892.0
2018-04-23 09:06:00+00:00,237.519561579,237.555109087,237.519561579,237.537335333,4726.0
2018-04-23 09:07:00+00:00,237.54622221,237.599543472,237.537335333,237.599543472,3768.0
2018-04-23 09:08:00+00:00,237.54622221,237.54622221,237.528448456,237.54622221,3675.0
2018-04-23 09:09:00+00:00,237.54622221,237.581769718,237.537335333,237.581769718,1829.0
2018-04-23 09:10:00+00:00,237.555109087,237.555109087,237.528448456,237.528448456,6454.0
2018-04-23 09:11:00+00:00,237.528448456,237.54622221,237.528448456,237.54622221,7025.0
2018-04-23 09:12:00+00:00,237.54622221,237.590656595,237.54622221,237.555109087,6186.0
2018-04-23 09:13:00+00:00,237.572882841,237.590656595,237.572882841,237.590656595,803.0
2018-04-23 09:14:00+00:00,237.599543472,237.599543472,237.581769718,237.581769718,872.0
2018-04-23 09:15:00+00:00,237.581769718,237.599543472,237.572882841,237.599543472,14685.0
2018-04-23 09:16:00+00:00,237.599543472,237.599543472,237.572882841,237.572882841,5851.0
2018-04-23 09:17:00+00:00,237.563995964,237.563995964,237.555109087,237.555109087,1131.0
2018-04-23 09:18:00+00:00,237.54622221,237.54622221,237.519561579,237.519561579,4051.0
2018-04-23 09:19:00+00:00,237.510674702,237.510674702,237.510674702,237.510674702,1841.0
2018-04-23 09:20:00+00:00,237.519561579,237.519561579,237.484014071,237.484014071,5885.0
2018-04-23 09:21:00+00:00,237.501787825,237.510674702,237.501787825,237.510674702,1528.0
2018-04-23 09:22:00+00:00,237.510674702,237.510674702,237.510674702,237.510674702,788.0
2018-04-23 09:23:00+00:00,237.519561579,237.519561579,237.501787825,237.501787825,5657.0
2018-04-23 09:24:00+00:00,237.510674702,237.510674702,237.510674702,237.510674702,563.0
2018-04-23 09:25:00+00:00,237.528448456,237.537335333,237.510674702,237.537335333,684.0
2018-04-23 09:26:00+00:00,237.510674702,237.510674702,237.510674702,237.510674702,113.0
2018-04-23 09:27:00+00:00,237.537335333,237.555109087,237.528448456,237.537335333,3714.0
2018-04-23 09:28:00+00:00,237.537335333,237.54622221,237.519561579,237.519561579,144684.0
2018-04-23 09:29:00+00:00,237.519561579,237.528448456,237.492900948,237.510674702,8308.0
2018-04-23 09:30:00+00:00,237.528448456,237.563995964,237.519561579,237.519561579,42642.0
2018-04-23 09:31:00+00:00,237.528448456,237.599543472,237.448466563,237.501787825,511761.0
2018-04-23 09:32:00+00:00,237.501787825,237.510674702,237.395145301,237.475127194,194743.0
2018-04-23 09:33:00+00:00,237.475127194,237.581769718,237.448466563,237.519561579,233957.0
2018-04-23 09:34:00+00:00,237.519561579,237.572882841,237.315163408,237.36848467,201921.0
2018-04-23 09:35:00+00:00,237.386258424,237.45735344,237.350710916,237.359597793,124703.0
2018-04-23 09:36:00+00:00,237.359597793,237.421805932,237.261842146,237.2796159,196169.0
2018-04-23 09:37:00+00:00,237.252955269,237.341824039,237.217407761,237.270729023,333381.0
2018-04-23 09:38:00+00:00,237.261842146,237.395145301,237.261842146,237.315163408,270281.0
2018-04-23 09:39:00+00:00,237.332937162,237.404032178,237.306276531,237.332937162,188880.0
2018-04-23 09:40:00+00:00,237.332937162,237.404032178,237.297389654,237.306276531,129435.0
2018-04-23 09:41:00+00:00,237.306276531,237.359597793,237.2796159,237.332937162,134389.0
2018-04-23 09:42:00+00:00,237.324050285,237.350710916,237.155199622,237.19074713,219042.0
2018-04-23 09:43:00+00:00,237.19074713,237.261842146,237.164086499,237.244068392,114791.0
2018-04-23 09:44:00+00:00,237.244068392,237.244068392,237.128538991,237.137425868,67308.0
2018-04-23 09:45:00+00:00,237.146312745,237.199634007,237.110765237,237.172973376,98208.0
2018-04-23 09:46:00+00:00,237.164086499,237.181860253,237.066330852,237.092991483,314358.0
2018-04-23 09:47:00+00:00,237.092991483,237.164086499,237.030783344,237.146312745,209544.0
2018-04-23 09:48:00+00:00,237.155199622,237.172973376,236.995235836,236.995235836,146824.0
2018-04-23 09:49:00+00:00,237.004122713,237.066330852,236.977462082,236.995235836,208872.0
2018-04-23 09:50:00+00:00,236.986348959,237.057443975,236.968575205,237.048557098,107590.0
2018-04-23 09:51:00+00:00,237.039670221,237.039670221,236.92414082,236.933027697,224495.0
2018-04-23 09:52:00+00:00,236.941914574,237.021896467,236.870819558,236.870819558,228855.0
2018-04-23 09:53:00+00:00,236.861932681,236.906367066,236.799724542,236.808611419,171305.0
2018-04-23 09:54:00+00:00,236.808611419,236.83527205,236.737516403,236.790837665,189887.0
2018-04-23 09:55:00+00:00,236.799724542,236.879706435,236.799724542,236.879706435,124794.0
2018-04-23 09:56:00+00:00,236.879706435,236.959688328,236.870819558,236.959688328,172495.0
2018-04-23 09:57:00+00:00,236.959688328,237.01300959,236.92414082,237.01300959,208244.0
2018-04-23 09:58:00+00:00,237.01300959,237.066330852,237.01300959,237.057443975,194901.0
2018-04-23 09:59:00+00:00,237.057443975,237.10187836,237.048557098,237.092991483,89077.0
2018-04-23 10:00:00+00:00,237.10187836,237.306276531,237.10187836,237.306276531,284928.0
2018-04-24 09:00:00+00:00,238.194964231,238.194964231,238.177190477,238.194964231,10175.0
2018-04-24 09:01:00+00:00,238.186077354,238.203851108,238.150529846,238.150529846,3623.0
2018-04-24 09:02:00+00:00,238.159416723,238.212737985,238.159416723,238.1683036,5767.0
2018-04-24 09:03:00+00:00,238.141642969,238.1683036,238.123869215,238.1683036,9931.0
2018-04-24 09:04:00+00:00,238.1683036,238.1683036,238.123869215,238.123869215,4651.0
2018-04-24 09:05:00+00:00,238.123869215,238.123869215,238.061661076,238.061661076,32572.0
2018-04-24 09:06:00+00:00,238.07943483,238.106095461,238.07943483,238.106095461,10007.0
2018-04-24 09:07:00+00:00,238.114982338,238.114982338,238.07943483,238.07943483,24363.0
2018-04-24 09:08:00+00:00,238.061661076,238.088321707,238.008339814,238.008339814,24614.0
2018-04-24 09:09:00+00:00,237.999452937,238.017226691,237.963905429,237.972792306,37785.0
2018-04-24 09:10:00+00:00,237.963905429,238.026113568,237.955018552,237.981679183,12826.0
2018-04-24 09:11:00+00:00,237.981679183,237.999452937,237.972792306,237.972792306,4384.0
2018-04-24 09:12:00+00:00,237.981679183,238.052774199,237.981679183,238.026113568,5738.0
2018-04-24 09:13:00+00:00,238.035000445,238.052774199,238.008339814,238.008339814,2025.0
2018-04-24 09:14:00+00:00,238.008339814,238.008339814,237.999452937,237.999452937,3882.0
2018-04-24 09:15:00+00:00,237.999452937,237.999452937,237.981679183,237.981679183,29257.0
2018-04-24 09:16:00+00:00,237.99056606,238.008339814,237.981679183,238.008339814,11703.0
2018-04-24 09:17:00+00:00,238.017226691,238.043887322,238.017226691,238.017226691,4774.0
2018-04-24 09:18:00+00:00,238.035000445,238.043887322,238.035000445,238.035000445,2369.0
2018-04-24 09:19:00+00:00,238.026113568,238.026113568,238.008339814,238.008339814,7717.0
2018-04-24 09:20:00+00:00,238.026113568,238.026113568,238.026113568,238.026113568,1266.0
2018-04-24 09:21:00+00:00,238.026113568,238.026113568,238.008339814,238.008339814,1407.0
2018-04-24 09:22:00+00:00,238.008339814,238.035000445,238.008339814,238.035000445,2110.0
2018-04-24 09:23:00+00:00,238.035000445,238.043887322,238.008339814,238.008339814,1147.0
2018-04-24 09:24:00+00:00,238.008339814,238.008339814,237.981679183,237.981679183,13903.0
2018-04-24 09:25:00+00:00,237.981679183,237.99056606,237.946131675,237.946131675,64137.0
2018-04-24 09:26:00+00:00,237.937244798,237.999452937,237.937244798,237.99056606,108200.0
2018-04-24 09:27:00+00:00,237.99056606,238.026113568,237.99056606,238.017226691,19028.0
2018-04-24 09:28:00+00:00,238.017226691,238.017226691,237.99056606,237.999452937,16395.0
2018-04-24 09:29:00+00:00,237.999452937,237.999452937,237.972792306,237.981679183,8596.0
2018-04-24 09:30:00+00:00,237.972792306,237.972792306,237.919471044,237.919471044,33880.0
2018-04-24 09:31:00+00:00,237.955018552,237.981679183,237.857262905,237.955018552,438669.0
2018-04-24 09:32:00+00:00,237.972792306,237.972792306,237.777281012,237.81282852,212056.0
2018-04-24 09:33:00+00:00,237.81282852,237.892810413,237.777281012,237.883923536,292028.0
2018-04-24 09:34:00+00:00,237.883923536,237.919471044,237.839489151,237.839489151,149733.0
2018-04-24 09:35:00+00:00,237.830602274,237.839489151,237.688412242,237.706185996,194171.0
2018-04-24 09:36:00+00:00,237.697299119,237.715072873,237.590656595,237.617317226,177004.0
2018-04-24 09:37:00+00:00,237.599543472,237.706185996,237.572882841,237.670638488,227638.0
2018-04-24 09:38:00+00:00,237.652864734,237.81282852,237.652864734,237.786167889,263888.0
2018-04-24 09:39:00+00:00,237.81282852,237.848376028,237.768394135,237.839489151,153504.0
2018-04-24 09:40:00+00:00,237.839489151,237.857262905,237.670638488,237.697299119,184416.0
2018-04-24 09:41:00+00:00,237.706185996,237.750620381,237.617317226,237.643977857,172379.0
2018-04-24 09:42:00+00:00,237.63509098,237.803941643,237.617317226,237.768394135,159247.0
2018-04-24 09:43:00+00:00,237.768394135,237.839489151,237.732846627,237.741733504,264578.0
2018-04-24 09:44:00+00:00,237.741733504,237.81282852,237.697299119,237.759507258,146671.0
2018-04-24 09:45:00+00:00,237.777281012,237.883923536,237.72395975,237.857262905,325418.0
2018-04-24 09:46:00+00:00,237.866149782,238.043887322,237.848376028,238.026113568,227730.0
2018-04-24 09:47:00+00:00,238.035000445,238.106095461,238.026113568,238.097208584,229650.0
2018-04-24 09:48:00+00:00,238.097208584,238.141642969,238.052774199,238.088321707,233990.0
2018-04-24 09:49:00+00:00,238.088321707,238.097208584,238.035000445,238.043887322,104613.0
2018-04-24 09:50:00+00:00,238.052774199,238.061661076,237.875036659,237.875036659,398551.0
2018-04-24 09:51:00+00:00,237.875036659,237.928357921,237.608430349,237.661751611,316002.0
2018-04-24 09:52:00+00:00,237.661751611,237.661751611,237.475127194,237.537335333,367248.0
2018-04-24 09:53:00+00:00,237.54622221,237.643977857,237.54622221,237.63509098,172594.0
2018-04-24 09:54:00+00:00,237.63509098,237.643977857,237.537335333,237.555109087,113439.0
2018-04-24 09:55:00+00:00,237.519561579,237.528448456,237.324050285,237.332937162,275019.0
2018-04-24 09:56:00+00:00,237.315163408,237.404032178,237.208520884,237.315163408,214957.0
2018-04-24 09:57:00+00:00,237.315163408,237.395145301,237.261842146,237.36848467,182488.0
2018-04-24 09:58:00+00:00,237.377371547,237.404032178,237.332937162,237.377371547,540000.0
2018-04-24 09:59:00+00:00,237.377371547,237.492900948,237.350710916,237.492900948,87893.0
2018-04-24 10:00:00+00:00,237.484014071,237.537335333,237.430692809,237.537335333,105972.0
2018-04-25 09:00:00+00:00,233.129444341,233.147218095,233.111670587,233.147218095,20150.0
2018-04-25 09:01:00+00:00,233.19165248,233.28052125,233.19165248,233.28052125,13649.0
2018-04-25 09:02:00+00:00,233.28052125,233.324955635,233.271634373,233.324955635,12266.0
2018-04-25 09:03:00+00:00,233.316068758,233.324955635,233.307181881,233.324955635,4224.0
2018-04-25 09:04:00+00:00,233.316068758,233.333842512,233.316068758,233.324955635,1272.0
2018-04-25 09:05:00+00:00,233.324955635,233.360503143,233.316068758,233.360503143,16081.0
2018-04-25 09:06:00+00:00,233.360503143,233.502693175,233.360503143,233.484919421,32686.0
2018-04-25 09:07:00+00:00,233.502693175,233.502693175,233.476032544,233.502693175,6324.0
2018-04-25 09:08:00+00:00,233.467145667,233.467145667,233.396050651,233.440485036,35142.0
2018-04-25 09:09:00+00:00,233.440485036,233.440485036,233.36939002,233.36939002,3109.0
2018-04-25 09:10:00+00:00,233.36939002,233.36939002,233.324955635,233.36939002,16378.0
2018-04-25 09:11:00+00:00,233.36939002,233.396050651,233.342729389,233.396050651,1930.0
2018-04-25 09:12:00+00:00,233.440485036,233.45825879,233.431598159,233.440485036,3263.0
2018-04-25 09:13:00+00:00,233.45825879,233.476032544,233.413824405,233.431598159,3940.0
2018-04-25 09:14:00+00:00,233.45825879,233.54712756,233.440485036,233.54712756,14516.0
2018-04-25 09:15:00+00:00,233.538240683,233.573788191,233.511580052,233.564901314,5822.0
2018-04-25 09:16:00+00:00,233.529353806,233.573788191,233.511580052,233.520466929,2578.0
2018-04-25 09:17:00+00:00,233.54712756,233.733751977,233.538240683,233.644883207,24872.0
2018-04-25 09:18:00+00:00,233.591561945,233.591561945,233.538240683,233.538240683,4457.0
2018-04-25 09:19:00+00:00,233.54712756,233.582675068,233.538240683,233.538240683,27265.0
2018-04-25 09:20:00+00:00,233.556014437,233.556014437,233.502693175,233.529353806,5048.0
2018-04-25 09:21:00+00:00,233.520466929,233.529353806,233.520466929,233.529353806,2138.0
2018-04-25 09:22:00+00:00,233.529353806,233.538240683,233.511580052,233.538240683,11815.0
2018-04-25 09:23:00+00:00,233.556014437,233.600448822,233.54712756,233.556014437,43668.0
2018-04-25 09:24:00+00:00,233.54712756,233.556014437,233.529353806,233.529353806,16766.0
2018-04-25 09:25:00+00:00,233.529353806,233.627109453,233.529353806,233.600448822,65476.0
2018-04-25 09:26:00+00:00,233.600448822,233.627109453,233.600448822,233.627109453,5683.0
2018-04-25 09:27:00+00:00,233.609335699,233.653770084,233.609335699,233.644883207,5101.0
2018-04-25 09:28:00+00:00,233.63599633,233.715978223,233.63599633,233.707091346,55304.0
2018-04-25 09:29:00+00:00,233.715978223,233.715978223,233.582675068,233.582675068,3773.0
2018-04-25 09:30:00+00:00,233.564901314,233.644883207,233.564901314,233.627109453,42734.0
2018-04-25 09:31:00+00:00,233.671543838,233.778186362,233.609335699,233.627109453,585778.0
2018-04-25 09:32:00+00:00,233.644883207,233.689317592,233.476032544,233.476032544,232671.0
2018-04-25 09:33:00+00:00,233.476032544,233.556014437,233.236086865,233.316068758,410400.0
2018-04-25 09:34:00+00:00,233.324955635,233.493806298,233.324955635,233.476032544,290223.0
2018-04-25 09:35:00+00:00,233.476032544,233.54712756,233.307181881,233.324955635,300588.0
2018-04-25 09:36:00+00:00,233.316068758,233.333842512,233.049462448,233.120557464,525738.0
2018-04-25 09:37:00+00:00,233.120557464,233.182765603,232.92504617,232.960593678,379529.0
2018-04-25 09:38:00+00:00,232.960593678,232.978367432,232.765082384,232.773969261,478659.0
2018-04-25 09:39:00+00:00,232.791743015,232.889498662,232.756195507,232.818403646,281063.0
2018-04-25 09:40:00+00:00,232.809516769,232.898385539,232.765082384,232.862838031,281641.0
2018-04-25 09:41:00+00:00,232.862838031,232.942819924,232.729534876,232.765082384,298258.0
2018-04-25 09:42:00+00:00,232.756195507,232.800629892,232.587344844,232.587344844,308045.0
2018-04-25 09:43:00+00:00,232.605118598,232.702874245,232.356286042,232.365172919,981041.0
2018-04-25 09:44:00+00:00,232.347399165,232.382946673,232.071905978,232.080792855,537802.0
2018-04-25 09:45:00+00:00,232.080792855,232.143000994,231.840847176,231.983037208,616312.0
2018-04-25 09:46:00+00:00,231.991924085,232.009697839,231.814186545,231.903055315,604658.0
2018-04-25 09:47:00+00:00,231.903055315,232.205209133,231.894168438,232.178548502,739455.0
2018-04-25 09:48:00+00:00,232.178548502,232.222982887,232.080792855,232.196322256,453115.0
2018-04-25 09:49:00+00:00,232.196322256,232.551797336,232.160774748,232.454041689,577741.0
2018-04-25 09:50:00+00:00,232.462928566,232.462928566,232.347399165,232.39183355,235828.0
2018-04-25 09:51:00+00:00,232.382946673,232.382946673,232.098566609,232.187435379,270018.0
2018-04-25 09:52:00+00:00,232.196322256,232.560684213,232.169661625,232.542910459,418289.0
2018-04-25 09:53:00+00:00,232.525136705,232.596231721,232.48070232,232.551797336,305964.0
2018-04-25 09:54:00+00:00,232.534023582,232.542910459,232.311851657,232.320738534,278914.0
2018-04-25 09:55:00+00:00,232.329625411,232.640666106,232.320738534,232.587344844,411652.0
2018-04-25 09:56:00+00:00,232.56957109,232.605118598,232.311851657,232.382946673,282567.0
2018-04-25 09:57:00+00:00,232.374059796,232.374059796,232.089679732,232.276304149,314677.0
2018-04-25 09:58:00+00:00,232.285191026,232.534023582,232.249643518,232.329625411,346413.0
2018-04-25 09:59:00+00:00,232.311851657,232.311851657,231.956376577,232.000810962,571749.0
2018-04-25 10:00:00+00:00,231.991924085,232.151887871,231.965263454,231.991924085,160570.0
2018-04-26 09:00:00+00:00,235.599996147,235.617769901,235.599996147,235.617769901,4512.0
2018-04-26 09:01:00+00:00,235.59110927,235.626656778,235.59110927,235.608883024,3097.0
2018-04-26 09:02:00+00:00,235.59110927,235.608883024,235.59110927,235.599996147,600.0
2018-04-26 09:03:00+00:00,235.59110927,235.59110927,235.59110927,235.59110927,46.0
2018-04-26 09:04:00+00:00,235.599996147,235.617769901,235.59110927,235.617769901,8833.0
2018-04-26 09:05:00+00:00,235.599996147,235.626656778,235.599996147,235.599996147,10081.0
2018-04-26 09:06:00+00:00,235.599996147,235.599996147,235.573335516,235.573335516,10096.0
2018-04-26 09:07:00+00:00,235.546674885,235.546674885,235.5022405,235.5022405,17439.0
2018-04-26 09:08:00+00:00,235.5022405,235.528901131,235.448919238,235.457806115,12586.0
2018-04-26 09:09:00+00:00,235.457806115,235.457806115,235.440032361,235.448919238,30627.0
2018-04-26 09:10:00+00:00,235.422258607,235.448919238,235.333389837,235.360050468,50303.0
2018-04-26 09:11:00+00:00,235.351163591,235.386711099,235.288955452,235.315616083,28502.0
2018-04-26 09:12:00+00:00,235.333389837,235.368937345,235.315616083,235.351163591,3048.0
2018-04-26 09:13:00+00:00,235.333389837,235.368937345,235.333389837,235.368937345,7247.0
2018-04-26 09:14:00+00:00,235.351163591,235.377824222,235.342276714,235.351163591,10638.0
2018-04-26 09:15:00+00:00,235.360050468,235.368937345,235.360050468,235.360050468,648.0
2018-04-26 09:16:00+00:00,235.386711099,235.395597976,235.342276714,235.342276714,7275.0
2018-04-26 09:17:00+00:00,235.333389837,235.360050468,235.315616083,235.351163591,5106.0
2018-04-26 09:18:00+00:00,235.333389837,235.342276714,235.333389837,235.333389837,4248.0
2018-04-26 09:19:00+00:00,235.333389837,235.351163591,235.315616083,235.315616083,6759.0
